id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1245138738356854785,1245054661251432448,2020-04-01 00:59:43 BST,2020-04-01,00:59:43,+0000,22276194,richdunleave,January Hahnsen,,@sam_zipUK @umbranoid @piersmorgan Why do you keep saying 'the left'? We have a hard right Tory govt in charge of this lockdown- are they the left? Is it only the left who value human lives over money? Do you assume that everyone on the right agrees with you?,en,[],[],[],0,0,1,[],[],https://twitter.com/richdunleave/status/1245138738356854785,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'umbranoid', 'name': 'Umbranoid', 'id': '746837989939093504'}, {'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': '216299334'}]",,,,
1245138640864509952,1245138639849426944,2020-04-01 00:59:20 BST,2020-04-01,00:59:20,+0000,14292054,neilellis,Neil Ellis,"{'type': 'Point', 'coordinates': [40.0, -4.0]}","🇪🇸 Spain: (Part 2)  Notes: Total Lock-down, Health-care Failing, Systemic Failure Possible  🔮: 10📆 33,252💀 🔮: 44📆 9,374,071🤧 131,237💀  🦠x2: 6.5📆  🕛 01/04 #CovidSpain",en,[],[],[],0,0,0,['covidspain'],[],https://twitter.com/neilellis/status/1245138640864509952,False,https://twitter.com/neilellis/status/1241890008656687104,0,,United Kingdom,,,,,,[],,,,
1245138116429647874,1245138116429647874,2020-04-01 00:57:15 BST,2020-04-01,00:57:15,+0000,118230500,chlo_douglas,Chlo✨,,Me making sure I have a balanced diet through lockdown  https://t.co/rBJcV9R3IY,en,[],[],[],0,2,5,[],[],https://twitter.com/chlo_douglas/status/1245138116429647874,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1245138063627558912/pu/img/rEe8cxP1Y7NxLXf1.jpg,United Kingdom,,,,,,[],,,,
1245138098998173696,1245138098998173696,2020-04-01 00:57:11 BST,2020-04-01,00:57:11,+0000,193490600,harajukukitchen,Harajuku Kitchen,,Lockdown day 10... held my acoustic guitar which I hadn’t played in 10 years and played ‘The wonder of You ‘ and cried.#lockdownuk #SelfIsolation #WeCanDoThisTogether happy to find myself again,en,[],[],[],0,0,2,"['lockdownuk', 'selfisolation', 'wecandothistogether']",[],https://twitter.com/Harajukukitchen/status/1245138098998173696,False,,0,,United Kingdom,,,,,,[],,,,
1245137885684211712,1245137885684211712,2020-04-01 00:56:20 BST,2020-04-01,00:56:20,+0000,3167336280,makeamilly1,‏ً,,Leaving my house to attend that first motive after lockdown,en,[],[],[],1,1,3,[],[],https://twitter.com/makeamilly1/status/1245137885684211712,False,https://twitter.com/lerifidu/status/1242742311987052544,0,,United Kingdom,,,,,,[],,,,
1245137767207665667,1245130149185630209,2020-04-01 00:55:51 BST,2020-04-01,00:55:51,+0000,2672939079,crchew,Carl,,@MaisieLou177 Same here this lockdown is shit 😑,en,[],[],[],0,0,0,[],[],https://twitter.com/crchew/status/1245137767207665667,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'MaisieLou177', 'name': 'M.Lou 💄🇬🇧', 'id': '1021053403940696066'}]",,,,
1245137560260825089,1245137560260825089,2020-04-01 00:55:02 BST,2020-04-01,00:55:02,+0000,1187284958370398209,unnesmenfess,UNNES MENFESS🥑,"{'type': 'Point', 'coordinates': [51.5033, 0.1197]}","-ness adakah anak fh disini? Kampus lockdown gini, masih ada yg jaga TU ngga sih? Urgent soalnya",in,[],[],[],1,0,1,[],[],https://twitter.com/unnesmenfess/status/1245137560260825089,False,,0,,United Kingdom,,,,,,[],,,,
1245137343050383360,1245137343050383360,2020-04-01 00:54:10 BST,2020-04-01,00:54:10,+0000,50878756,lukehennessey,Countess Lu Henn,,Wonder how Lady Sovereign is doing during the UK COVID-19 lockdown? I hope her career survives.,en,[],[],[],0,1,1,[],[],https://twitter.com/lukehennessey/status/1245137343050383360,False,,0,,United Kingdom,,,,,,[],,,,
1245137130797531138,1245137130797531138,2020-04-01 00:53:20 BST,2020-04-01,00:53:20,+0000,49678960,jakehewkin,JΔΚΞ,"{'type': 'Point', 'coordinates': [52.67977, -1.92002]}",Got Kevin his own quarantine mask. #lockdown @ Burntwood  https://t.co/RlL3zThstn,en,[],['https://www.instagram.com/p/B-asrDxF2yo/?igshid=zwou74m48t90'],[],0,0,0,['lockdown'],[],https://twitter.com/jakehewkin/status/1245137130797531138,False,,0,,United Kingdom,,,,,,[],,,,
1245136910932197383,1245105781046902790,2020-04-01 00:52:27 BST,2020-04-01,00:52:27,+0000,22276194,richdunleave,January Hahnsen,,@pw_is_taco1 @ShaneGoldmacher Imagine if Trump hadn't been planning to drop all restrictions so the churches could be filled at Easter and if he still wasn't imposing a federal lockdown??,en,[],[],[],0,2,4,[],[],https://twitter.com/richdunleave/status/1245136910932197383,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'pw_is_taco1', 'name': 'Password is Taco', 'id': '2598652776'}, {'screen_name': 'ShaneGoldmacher', 'name': 'Shane Goldmacher', 'id': '23232204'}]",,,,
1245136698314498050,1245136698314498050,2020-04-01 00:51:37 BST,2020-04-01,00:51:37,+0000,185788833,flowm0ve,FlowMove,"{'type': 'Point', 'coordinates': [51.50711486, -0.12731805]}",Hi everybody 🤗 Yesterday we live streamed how to survive during #covid19 #lockdown. You can watch it on YouTube.  https://t.co/BgsgRZBhTx Tomorrow we are going to free live stream #pilates 9-9:30am…  https://t.co/M2J8NzmeZp,en,[],"['https://youtu.be/8xrIzZMX-5E', 'https://www.instagram.com/p/B-aqTNiHdEi/?igshid=9viiqn8v84t4']",[],0,0,0,"['covid19', 'lockdown', 'pilates']",[],https://twitter.com/FlowM0ve/status/1245136698314498050,False,,0,,United Kingdom,,,,,,[],,,,
1245136575479967744,1245136575479967744,2020-04-01 00:51:07 BST,2020-04-01,00:51:07,+0000,351528069,goodwincharlie,Charles (╯°□°)╯ ︵ ┻━┻,"{'type': 'Point', 'coordinates': [53.4833, -2.26667]}",Brothers occupying each other during lockdown. #muaythai #boxing #mma #mastera #ateam #fighter #nextgeneration #nextgen #muaythailife #motivation #covid19 #lockdown @ City of Salford  https://t.co/FlEUC12g8B,en,[],['https://www.instagram.com/p/B-asauFhhDl/?igshid=12sv32vdtsdp3'],[],0,1,1,"['muaythai', 'boxing', 'mma', 'mastera', 'ateam', 'fighter', 'nextgeneration', 'nextgen', 'muaythailife', 'motivation', 'covid19', 'lockdown']",[],https://twitter.com/GoodwinCharlie/status/1245136575479967744,False,,0,,United Kingdom,,,,,,[],,,,
1245136264736669696,1245136262782242816,2020-04-01 00:49:53 BST,2020-04-01,00:49:53,+0000,14292054,neilellis,Neil Ellis,"{'type': 'Point', 'coordinates': [52.1326, 5.2913]}","🇳🇱 Netherlands: (Part 2)  Notes: In Lock-down, 'Herd Immunity'  🔮: 10📆 3,391💀 🔮: 216📆 2,196,958🤧 30,757💀  🦠x2: 6.0📆  🕛 01/04 #CovidNetherlands",en,[],[],[],0,0,0,['covidnetherlands'],[],https://twitter.com/neilellis/status/1245136264736669696,False,https://twitter.com/neilellis/status/1241890008656687104,0,,United Kingdom,,,,,,[],,,,
1245136203785154566,1245136203785154566,2020-04-01 00:49:39 BST,2020-04-01,00:49:39,+0000,1249593890,neetal4u,Neetal Parekh - neetal2k@hotmail.com,,"@akshaykumar Dear Akshay,  I have a small request. In the #UK #JoeWicks is doing live PE sessions for thousands of us!Since you are the epitome of fitness perhaps you could do something similar to ensure the nation is keeping fit during #Lockdown   https://t.co/Zuwhhch9K1",en,[],['https://youtu.be/Uy1yab7jAcU'],[],0,1,2,"['uk', 'joewicks', 'lockdown']",[],https://twitter.com/neetal4u/status/1245136203785154566,False,,0,,United Kingdom,,,,,,[],,,,
1245135397145006085,1245135397145006085,2020-04-01 00:46:26 BST,2020-04-01,00:46:26,+0000,4452677657,beckyawhitworth,R. A. Whitworth,"{'type': 'Point', 'coordinates': [51.45, -2.58333]}","Its beautiful in the studio tonight! Typing away on book 3, maybe I'll finish the whole thing with lockdown on at the moment...   Tell me what you're doing with your time in  lockdown  #art #writing #novelwriting…  https://t.co/35aS0hj1jU",en,[],['https://www.instagram.com/p/B-ar4b-H6L7/?igshid=p8o1tffyb4eu'],[],0,1,0,"['art', 'writing', 'novelwriting']",[],https://twitter.com/BeckyAWhitworth/status/1245135397145006085,False,,0,,United Kingdom,,,,,,[],,,,
1245135022337785856,1244704844264247296,2020-04-01 00:44:57 BST,2020-04-01,00:44:57,+0000,10419742,supersam5,Sameer Gharat,,@KartikeyaTanna @svaradarajan @thewire_in @myogiadityanath Kejriwal has already ordered banning of religious &amp; social gatherings over 50 ppl on 16-Mar. This was 2 days before the 18-Mar Tablighi Jamaat event. So building a convenient chronology based on PM Modi’s lockdown orders on 24-Mar is nothing but chicanery  https://t.co/Z9EexgTML3,en,[],['https://www.indiatoday.in/india/story/coronavirus-no-gatherings-protests-over-50-delhi-march-31-1656123-2020-03-16'],[],0,0,0,[],[],https://twitter.com/supersam5/status/1245135022337785856,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'KartikeyaTanna', 'name': 'Kartikeya Tanna', 'id': '24059402'}, {'screen_name': 'svaradarajan', 'name': 'Siddharth', 'id': '21014078'}, {'screen_name': 'thewire_in', 'name': 'The Wire', 'id': '3150940290'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}]",,,,
1245134925180874756,1245119763006861315,2020-04-01 00:44:34 BST,2020-04-01,00:44:34,+0000,1160716265389998082,ohimtb,ItsMeantToBe,,@go_mer__ @SparkzyFN Watch when I catch him after lockdown,en,[],[],[],0,0,0,[],[],https://twitter.com/ohIMTB/status/1245134925180874756,False,,0,,United Kingdom,,,,,,[],,,,
1245134559320125447,1245068919586590720,2020-04-01 00:43:07 BST,2020-04-01,00:43:07,+0000,3126063099,suetigee,Sue Tigee,,"@twigthewonder @android_maltron @Peston @CMO_England Also once you know you had it, you can go back to work. There are issues around how others know you are safe to do so and maybe some sort of ID has to come, but think about what that means for the economy and reviewing lockdown strategies.",en,[],[],[],1,0,1,[],[],https://twitter.com/SueTigee/status/1245134559320125447,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'twigthewonder', 'name': 'twig the wonder kid', 'id': '147679949'}, {'screen_name': 'android_maltron', 'name': 'Andy Mallon', 'id': '1159219422239907841'}, {'screen_name': 'Peston', 'name': 'Robert Peston', 'id': '14157134'}, {'screen_name': 'CMO_England', 'name': 'Professor Chris Whitty', 'id': '1178622443814084608'}]",,,,
1245134523152699392,1245134523152699392,2020-04-01 00:42:58 BST,2020-04-01,00:42:58,+0000,3097472571,trashywaifu,Morning-Killer,,Week 1 of lockdown  https://t.co/7U5yslqlWi,en,[],[],['https://pbs.twimg.com/media/EUebPmYWAAEQQdP.jpg'],1,6,11,[],[],https://twitter.com/trashywaifu/status/1245134523152699392,False,,1,https://pbs.twimg.com/media/EUebPmYWAAEQQdP.jpg,United Kingdom,,,,,,[],,,,
1245134232348917760,1245134231422078977,2020-04-01 00:41:49 BST,2020-04-01,00:41:49,+0000,14292054,neilellis,Neil Ellis,"{'type': 'Point', 'coordinates': [43.0, 12.0]}","🇮🇹 Italy: (Part 2)  Notes: In Lock-down, Aging Population, Health-care Failing, Systemic Failure Possible  🔮: 10📆 25,079💀 🔮: 131📆 3,794,512🤧 53,123💀  🦠x2: 12.1📆  🕛 01/04 #CovidItaly",en,[],[],[],0,0,0,['coviditaly'],[],https://twitter.com/neilellis/status/1245134232348917760,False,https://twitter.com/neilellis/status/1241890008656687104,0,,United Kingdom,,,,,,[],,,,
1245134164426461187,1245134164426461187,2020-04-01 00:41:32 BST,2020-04-01,00:41:32,+0000,1170433741,saif_saifridha,saif ridha,,I am annoyed with the lockdown when will it end good news it’s stable now I want to go out get start working as it support not at home doing nothing bored if I had wife then she gets crazy I get crazy we argue what can we do @piersmorgan says watch tv I watch Netflix toy boy,en,"[{'screen_name': 'piersmorgan', 'name': 'piers morgan', 'id': '216299334'}]",[],[],0,0,0,[],[],https://twitter.com/saif_saifridha/status/1245134164426461187,False,,0,,United Kingdom,,,,,,[],,,,
1245133821961527297,1245133821961527297,2020-04-01 00:40:11 BST,2020-04-01,00:40:11,+0000,713834987154489345,busspringburn,SA Bus Ent and IT,,Oh no S3 Business here is how one of our Nation’s favourites is affected by lockdown 🍫😭#business #pestec,en,[],[],[],0,0,0,"['business', 'pestec']",[],https://twitter.com/BusSpringburn/status/1245133821961527297,False,https://twitter.com/heraldscotland/status/1245076425998295040,0,,United Kingdom,,,,,,[],,,,
1245133721524723717,1245133721524723717,2020-04-01 00:39:47 BST,2020-04-01,00:39:47,+0000,1088984647,gcamorahan,Giov Camorahan ⚓️⚓️,,No shore leave for this contract 😭😭 lockdown lahat nang port na pupuntahan namin sad,en,[],[],[],2,0,1,[],[],https://twitter.com/gcamorahan/status/1245133721524723717,False,,0,,United Kingdom,,,,,,[],,,,
1245133219986628609,1245133218795458561,2020-04-01 00:37:47 BST,2020-04-01,00:37:47,+0000,14292054,neilellis,Neil Ellis,"{'type': 'Point', 'coordinates': [53.1424, -7.6921]}","🇮🇪 Ireland: (Part 2)  Notes: In Lock-down  🔮: 10📆 230💀 🔮: 87📆 52,896🤧 741💀  🦠x2: 5.9📆  🕛 01/04 #CovidIreland",en,[],[],[],0,0,0,['covidireland'],[],https://twitter.com/neilellis/status/1245133219986628609,False,https://twitter.com/neilellis/status/1241890008656687104,0,,United Kingdom,,,,,,[],,,,
1245133191616266241,1245108549342109696,2020-04-01 00:37:40 BST,2020-04-01,00:37:40,+0000,124261025,nelsonvgc,Nelson A.,,@Leif_3GHP I know! But thanks for acknowledging me anyway 🤣 Yo! I’ve been out of the scene since the lockdown. Wanna share that spicy team so I can play? Seems legit 👌🏼,en,[],[],[],1,0,1,[],[],https://twitter.com/NelsonVGC/status/1245133191616266241,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'Leif_3GHP', 'name': 'Holibrand', 'id': '3866784015'}]",,,,
1245132910803456002,1245087229116141570,2020-04-01 00:36:34 BST,2020-04-01,00:36:34,+0000,2339351,roger_lfc,R⚽️ger Williams,,@FirehorseP @Keir_Starmer Parliament is in recess. Opposition is redundant. They haven’t even got a leader. The Govt. Is in charge. Labour is a 🦠 irrelevance. Best to self isolate for #Labour. Lockdown and have a ‘think’. 😉,en,[],[],[],0,0,0,['labour'],[],https://twitter.com/roger_lfc/status/1245132910803456002,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'FirehorseP', 'name': '#WeAreSoF**ked💙😷 3.5%🇪🇺⭐🕯️ Fiery #RejoinEU', 'id': '789829244943761408'}, {'screen_name': 'Keir_Starmer', 'name': 'Keir Starmer', 'id': '2425571623'}]",,,,
1245132867656732673,1245132867656732673,2020-04-01 00:36:23 BST,2020-04-01,00:36:23,+0000,77367754,rachel_adams25,Rachel Adams,,Best thing I’ve seen in days #lockdown,en,[],[],[],0,0,2,['lockdown'],[],https://twitter.com/Rachel_Adams25/status/1245132867656732673,False,https://twitter.com/AndrewStuart/status/1244580551123755010,0,,United Kingdom,,,,,,[],,,,
1245132822785986560,1245132822785986560,2020-04-01 00:36:13 BST,2020-04-01,00:36:13,+0000,3167336280,makeamilly1,‏ً,,"After lockdown I shall be attending every motive, don't even invite me I'm already coming",en,[],[],[],0,1,2,[],[],https://twitter.com/makeamilly1/status/1245132822785986560,False,,0,,United Kingdom,,,,,,[],,,,
1245132446569553920,1245132446569553920,2020-04-01 00:34:43 BST,2020-04-01,00:34:43,+0000,1017981353869049856,travellingms,Britt The Travelling MS,,"I lost track of #March days ago.  It won 🙄  I just wake up everyday and accept it's March. Doesn't matter which day, it's March.  #WednesdayThoughts #lockdown #wednesdaymorning #lockdownuk #TuesdayThoughts #StayAtHome",en,[],[],[],0,0,0,"['march', 'wednesdaythoughts', 'lockdown', 'wednesdaymorning', 'lockdownuk', 'tuesdaythoughts', 'stayathome']",[],https://twitter.com/TravellingMs/status/1245132446569553920,False,,0,,United Kingdom,,,,,,[],,,,
1245132388642029576,1245132388642029576,2020-04-01 00:34:29 BST,2020-04-01,00:34:29,+0000,838590877,emilyflinx,em🌸,,It must be so nice being on lockdown with a partner,en,[],[],[],2,0,2,[],[],https://twitter.com/emilyflinx/status/1245132388642029576,False,,0,,United Kingdom,,,,,,[],,,,
1245131690848239618,1245131690848239618,2020-04-01 00:31:43 BST,2020-04-01,00:31:43,+0000,12092382,barganews,barganews,"{'type': 'Point', 'coordinates': [44.07345661, 10.48485252]}",#barga #barganews #bargavecchia #tuscany #toscana #italy #italia #ig #igerstoscana  #photography #picoftheday #igersitalia #instagood #tuscanygram #coronavirus #virus #zonaprotetta  #lockdown #quarantine #quarantena…  https://t.co/rSs4VSaSal,und,[],['https://www.instagram.com/p/B-aqMNrISHj/?igshid=1w47r57jsxm6e'],[],0,0,0,"['barga', 'barganews', 'bargavecchia', 'tuscany', 'toscana', 'italy', 'italia', 'ig', 'igerstoscana', 'photography', 'picoftheday', 'igersitalia', 'instagood', 'tuscanygram', 'coronavirus', 'virus', 'zonaprotetta', 'lockdown', 'quarantine', 'quarantena']",[],https://twitter.com/barganews/status/1245131690848239618,False,,0,,United Kingdom,,,,,,[],,,,
1245131338262470663,1245131338262470663,2020-04-01 00:30:19 BST,2020-04-01,00:30:19,+0000,1243874904803590144,samzfit,YT: SamzFit,,This lockdown got me thinking. I needa behave in life cause imagine going to prison🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,en,[],[],[],0,0,1,[],[],https://twitter.com/SamzFit/status/1245131338262470663,False,,0,,United Kingdom,,,,,,[],,,,
1245131193370267649,1245131192413888520,2020-04-01 00:29:44 BST,2020-04-01,00:29:44,+0000,14292054,neilellis,Neil Ellis,"{'type': 'Point', 'coordinates': [51.0, 9.0]}","🇩🇪 Germany: (Part 2)  Notes: In Lock-down, Very Large Testing Rate, Initial Contagion Pop. Young, Following WHO Advice, Adequate PPE  🔮: 10📆 2,174💀 🔮: 109📆 798,706🤧 11,182💀  🦠x2: 6.9📆  🕛 01/04 #CovidGermany",en,[],[],[],0,0,0,['covidgermany'],[],https://twitter.com/neilellis/status/1245131193370267649,False,https://twitter.com/neilellis/status/1241890008656687104,0,,United Kingdom,,,,,,[],,,,
1245131032317353986,1245125843090800643,2020-04-01 00:29:06 BST,2020-04-01,00:29:06,+0000,588577381,siphophani,Siphosenkosi Matshokomola Bhalule,,It feels like the whole corona virus lockdown was an MDC lockdown . Sad . These people are shameless,en,[],[],[],0,2,1,[],[],https://twitter.com/SiphoPhani/status/1245131032317353986,False,,0,,United Kingdom,,,,,,[],,,,
1245130772228517888,1245130772228517888,2020-04-01 00:28:04 BST,2020-04-01,00:28:04,+0000,34687594,lance63,Lance Dyer 〓〓,,Almost every bit of  #Conservatives #Coronavirus advice &amp; instructions have had to clarified &amp; amended! - UK police reissued with guidance on enforcing #coronavirus lockdown  https://t.co/LXsGRKw2me,en,[],['https://www.theguardian.com/world/2020/mar/31/uk-police-reissued-with-guidance-on-enforcing-coronavirus-lockdown?CMP=share_btn_tw'],[],0,0,0,"['conservatives', 'coronavirus', 'coronavirus']",[],https://twitter.com/Lance63/status/1245130772228517888,False,,0,,United Kingdom,,,,,,[],,,,
1245130709167194112,1245130709167194112,2020-04-01 00:27:49 BST,2020-04-01,00:27:49,+0000,37896279,barkingmadsport,Au Contraire Voltaire🇬🇧,,"This #Coronavirusireland #Lockdown already feels long.... But not as long as 3,048 days since ❌ichigan beat The #OhioState #Buckeyes O-H!  https://t.co/EhS6g7GXfx",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EUeXxUFXgAMTcKQ.jpg'],0,0,0,"['coronavirusireland', 'lockdown', 'ohiostate', 'buckeyes']",[],https://twitter.com/BarkingMadSport/status/1245130709167194112,False,,1,https://pbs.twimg.com/tweet_video_thumb/EUeXxUFXgAMTcKQ.jpg,United Kingdom,,,,,,[],,,,
1245130667958173700,1245130667958173700,2020-04-01 00:27:39 BST,2020-04-01,00:27:39,+0000,296462935,sjlovell81,Stephen Lovell,,Best thing to come out of lockdown. Thank you to the legendary @Tim_Burgess for connecting musicians and music fans alike together in isolation. Still need to add @BlondieOfficial to list @clem_burke @chrissteinplays how about Parallel Lines 💪🥁🎸🔥#timstwitterlisteningparty,en,"[{'screen_name': 'tim_burgess', 'name': 'tim burgess', 'id': '19429176'}, {'screen_name': 'blondieofficial', 'name': 'debbie harry/blondie', 'id': '52437361'}, {'screen_name': 'clem_burke', 'name': 'clem burke', 'id': '1439170340'}, {'screen_name': 'chrissteinplays', 'name': 'chris stein', 'id': '58274052'}]",[],[],0,1,2,['timstwitterlisteningparty'],[],https://twitter.com/sjlovell81/status/1245130667958173700,False,https://twitter.com/ManchesterDose/status/1245051286715871232,0,,United Kingdom,,,,,,[],,,,
1245130576052527110,1245130576052527110,2020-04-01 00:27:17 BST,2020-04-01,00:27:17,+0000,331749548,social_equality,"David Howie BSc, BA(Hons), MSc 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇪🇺",,"Yes, people are dying of #COVID19 #coronavirus so we had a #lockdown all over the world 🌍 and are fixing it. Now fix this 👇 #GlobalHealth  https://t.co/Osa0D8qytm",en,[],[],['https://pbs.twimg.com/media/EUeXpw4XsAYdBeT.jpg'],0,2,2,"['covid19', 'coronavirus', 'lockdown', 'globalhealth']",[],https://twitter.com/Social_equality/status/1245130576052527110,False,,1,https://pbs.twimg.com/media/EUeXpw4XsAYdBeT.jpg,United Kingdom,,,,,,[],,,,
1245130152738205696,1244987788279402497,2020-04-01 00:25:36 BST,2020-04-01,00:25:36,+0000,324217084,faddi73,Fadel 🇮🇸,,"@0q2nfs @Chris_Iceland So the situation bad or good ? We need clear simple msg ,, we r not scientist.. this 54% was in a completely quarantine or not? And the number of active cases for the population is high comparing with other countries reaction like school closure and lockdown!",en,[],[],[],0,0,2,[],[],https://twitter.com/faddi73/status/1245130152738205696,False,,0,,United Kingdom,,,,,,"[{'screen_name': '0q2nfs', 'name': 'Gunnar', 'id': '4221339604'}]",,,,
1245129212824039425,1245129212824039425,2020-04-01 00:21:52 BST,2020-04-01,00:21:52,+0000,101025437,itssofiaa,JUSTICE FOR BREONNA TAYLOR,,Shaving your head in lockdown seems to be the new dying your hair after a breakup 🤣🤔,en,[],[],[],0,0,0,[],[],https://twitter.com/itssofiaa/status/1245129212824039425,False,,0,,United Kingdom,,,,,,[],,,,
1245128912348250114,1245128912348250114,2020-04-01 00:20:40 BST,2020-04-01,00:20:40,+0000,32616344,imranalime,Imran Ali,"{'type': 'Point', 'coordinates': [53.29388, -3.72536]}",North Wales under lockdown  #corona #NorthWales #beautiful #scenery #scenic @ Colwyn Bay  https://t.co/iqdswfgbXx,cy,[],['https://www.instagram.com/p/B-ao5ztHFgy/?igshid=11kkdb87mtnmd'],[],0,0,0,"['corona', 'northwales', 'beautiful', 'scenery', 'scenic']",[],https://twitter.com/Imranalime/status/1245128912348250114,False,,0,,United Kingdom,,,,,,[],,,,
1245128841112231937,1245128841112231937,2020-04-01 00:20:23 BST,2020-04-01,00:20:23,+0000,3814511,warblefly,John Warburton,,"Seventeen minutes into a new morning in a still, English town during coronavirus lockdown: and the cry of a railway train horn has split the night. I wonder what's happening? Maintenance, probably. #silence #sound",en,[],[],[],0,0,8,"['silence', 'sound']",[],https://twitter.com/Warblefly/status/1245128841112231937,False,,0,,United Kingdom,,,,,,[],,,,
1245128209982787599,1245128209982787599,2020-04-01 00:17:53 BST,2020-04-01,00:17:53,+0000,32616344,imranalime,Imran Ali,"{'type': 'Point', 'coordinates': [54.48755015, -0.61188895]}",Had a chance to see Whitby Abbey under lockdown.  Such a beautiful place!  #whitby #corona #lockdown #scenery #beautiful @ Whitby Abbey  https://t.co/mNKGULFOFc,en,[],['https://www.instagram.com/p/B-aonaVAQfv/?igshid=1ct0velq5cxr3'],[],0,0,0,"['whitby', 'corona', 'lockdown', 'scenery', 'beautiful']",[],https://twitter.com/Imranalime/status/1245128209982787599,False,,0,,United Kingdom,,,,,,[],,,,
1245128001261654018,1245119439445598210,2020-04-01 00:17:03 BST,2020-04-01,00:17:03,+0000,3917372124,thevitalspark01,Gill Finlayson,,@tmcallies Free ones! Half went ... Til lock down meant no one was passing my drive!  https://t.co/cjOTX0QsCK,en,[],[],['https://pbs.twimg.com/media/EUeVTlXXgAEiirS.jpg'],1,0,1,[],[],https://twitter.com/thevitalspark01/status/1245128001261654018,False,,1,https://pbs.twimg.com/media/EUeVTlXXgAEiirS.jpg,United Kingdom,,,,,,"[{'screen_name': 'tmcallies', 'name': 'teresa', 'id': '84386801'}]",,,,
1245127921158754311,1245127921158754311,2020-04-01 00:16:44 BST,2020-04-01,00:16:44,+0000,728157055803133952,webcamdordrecht,WEBCAM DORDRECHT & 1-1-2 REGIO 078,"{'type': 'Point', 'coordinates': [51.81, 4.67]}",‘Timelapse door Dordrecht’ Vanaf nu op YouTube: Webcam Dordrecht! . . #dordrecht #dordt #timelapse #motion #binnenstad #corona #lente #lentekriebels #lockdown #lockdown2020 #coronavirus @ Dordrecht  https://t.co/CL3nKB3Xik,nl,[],['https://www.instagram.com/p/B-aoAhApbEk/?igshid=1b9iyhgmqe2uu'],[],0,0,0,"['dordrecht', 'dordt', 'timelapse', 'motion', 'binnenstad', 'corona', 'lente', 'lentekriebels', 'lockdown', 'lockdown2020', 'coronavirus']",[],https://twitter.com/WebcamDordrecht/status/1245127921158754311,False,,0,,United Kingdom,,,,,,[],,,,
1245127787939332101,1245127035632173061,2020-04-01 00:16:12 BST,2020-04-01,00:16:12,+0000,1379802001,foxblade98,Fox,,@SuppressedSikh In fairness to him if there's decent analysis saying the huge economic cost will forsake more lives/years than we're saving by this lockdown is it an outrageous point? &amp; that's without even thinking about the huge financial loss to millions,en,[],[],[],1,0,0,[],[],https://twitter.com/foxblade98/status/1245127787939332101,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'SuppressedSikh', 'name': 'Manny', 'id': '1176826856059879426'}]",,,,
1245127567830589447,1245127567830589447,2020-04-01 00:15:20 BST,2020-04-01,00:15:20,+0000,2900411619,vixharmervicky,vixster,,This lockdown is soooooo strange 🙄🙄🙄🙄,en,[],[],[],0,0,1,[],[],https://twitter.com/VixharmerVicky/status/1245127567830589447,False,,0,,United Kingdom,,,,,,[],,,,
1245127544187346944,1245127544187346944,2020-04-01 00:15:14 BST,2020-04-01,00:15:14,+0000,400072701,birch_95,Suzie Birch🐺💙⚔️,,"The best pod to get you through lockdown, easy! Can’t get bored no matter how many times you listen to an episode. Go check the live now!!!",en,[],[],[],0,1,9,[],[],https://twitter.com/Birch_95/status/1245127544187346944,False,https://twitter.com/BussinWTB/status/1245122450964336647,0,,United Kingdom,,,,,,[],,,,
1245127446460014605,1245127446460014605,2020-04-01 00:14:51 BST,2020-04-01,00:14:51,+0000,26542672,kateread,Kate Read,,@Sheridansmith1 what song would you recommend we should all sing to get us through #lockdown #COVID19,en,[],[],[],0,0,0,"['lockdown', 'covid19']",[],https://twitter.com/kateread/status/1245127446460014605,False,,0,,United Kingdom,,,,,,[],,,,
1245127043332943883,1245117108918378496,2020-04-01 00:13:15 BST,2020-04-01,00:13:15,+0000,872480304,wafaanawaz,Wafaa Nawaz,,"@AnxietyUK At work, I made a wellbeing check-in call to a very distressed pensioner. I listened to her broken voice as she spoke about her years of service to the NHS, her love of volunteering in the VCS groups &amp; frequent travels around the city. The COVID19 lockdown has left her ..",en,[],[],[],1,0,2,[],[],https://twitter.com/WafaaNawaz/status/1245127043332943883,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'AnxietyUK', 'name': 'Anxiety UK', 'id': '20533552'}]",,,,
